customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST01511,Male,0,No,No,3,Yes,No,Month-to-month,Electronic check,54.43,197.13,Yes
CUST01512,Male,0,No,Yes,60,Yes,DSL,One year,Credit card,44.04,2657.09,No
CUST01513,Male,0,Yes,Yes,17,No,Fiber optic,Month-to-month,Electronic check,23.41,456.79,No
CUST01514,Female,0,No,No,32,Yes,Fiber optic,Month-to-month,Mailed check,92.67,2879.21,No
CUST01515,Female,0,Yes,Yes,7,Yes,Fiber optic,Month-to-month,Bank transfer,43.35,306.08,Yes
CUST01516,Male,1,Yes,Yes,71,Yes,Fiber optic,Month-to-month,Credit card,80.66,5691.41,Yes
CUST01517,Male,1,No,Yes,69,Yes,Fiber optic,Month-to-month,Mailed check,111.66,7803.76,Yes
CUST01518,Female,0,No,Yes,58,Yes,No,One year,Credit card,115.02,6658.36,No
CUST01519,Male,0,Yes,No,40,Yes,Fiber optic,Month-to-month,Mailed check,20.44,854.68,Yes
CUST01520,Female,0,No,No,48,Yes,Fiber optic,Two year,Credit card,51.71,2531.94,No
CUST01521,Male,0,No,Yes,51,Yes,DSL,Month-to-month,Mailed check,103.74,5272.07,No
CUST01522,Male,0,Yes,Yes,57,Yes,DSL,Month-to-month,Mailed check,73.64,4243.96,No
CUST01523,Male,0,Yes,Yes,71,Yes,No,Month-to-month,Credit card,100.75,7205.37,No
CUST01524,Male,0,No,No,37,Yes,Fiber optic,Month-to-month,Mailed check,105.33,3936.7,Yes
CUST01525,Male,0,No,No,55,Yes,Fiber optic,Month-to-month,Bank transfer,64.26,3508.19,No
CUST01526,Male,0,No,Yes,41,Yes,DSL,One year,Bank transfer,55.9,2220.37,No
CUST01527,Male,0,Yes,Yes,20,Yes,DSL,Month-to-month,Bank transfer,65.54,1417.72,No
CUST01528,Female,0,No,Yes,33,Yes,DSL,Month-to-month,Bank transfer,85.28,2799.7,No
CUST01529,Female,0,Yes,No,40,No,Fiber optic,Two year,Electronic check,56.72,2319.02,No
CUST01530,Female,0,Yes,Yes,34,No,DSL,Month-to-month,Credit card,97.5,3291.77,Yes
CUST01531,Female,0,No,Yes,62,Yes,DSL,Month-to-month,Bank transfer,110.4,6949.69,Yes
CUST01532,Female,0,Yes,Yes,19,Yes,Fiber optic,Month-to-month,Bank transfer,48.23,891.46,No
CUST01533,Male,1,No,Yes,43,Yes,Fiber optic,Month-to-month,Bank transfer,116.5,5014.53,Yes
CUST01534,Male,0,No,Yes,69,Yes,DSL,Month-to-month,Electronic check,82.27,5792.73,Yes
CUST01535,Female,1,Yes,No,63,Yes,Fiber optic,Month-to-month,Credit card,107.82,6712.74,Yes
CUST01536,Male,1,No,No,10,Yes,No,Month-to-month,Mailed check,30.39,364.21,Yes
CUST01537,Female,0,Yes,No,13,Yes,Fiber optic,One year,Electronic check,45.15,585.69,Yes
CUST01538,Female,0,Yes,Yes,5,Yes,Fiber optic,One year,Bank transfer,52.1,295.88,Yes
CUST01539,Male,0,No,No,58,Yes,No,One year,Bank transfer,50.28,2898.84,No
CUST01540,Male,1,No,Yes,59,No,DSL,Month-to-month,Electronic check,37.19,2276.01,Yes
CUST01541,Male,0,No,No,59,Yes,DSL,Month-to-month,Credit card,106.82,6261.78,No
CUST01542,Female,0,No,No,15,No,Fiber optic,Month-to-month,Credit card,61.86,929.76,Yes
CUST01543,Male,0,Yes,Yes,1,Yes,Fiber optic,Month-to-month,Mailed check,116.31,163.08,Yes
CUST01544,Female,0,Yes,Yes,38,Yes,Fiber optic,Month-to-month,Electronic check,78.35,2936.28,No
CUST01545,Female,0,Yes,Yes,53,Yes,DSL,Month-to-month,Credit card,33.84,1799.89,No
CUST01546,Female,0,No,No,52,Yes,Fiber optic,Month-to-month,Electronic check,74.59,3827.42,Yes
CUST01547,Male,0,Yes,Yes,1,Yes,DSL,One year,Credit card,119.35,99.25,Yes
CUST01548,Male,1,Yes,No,11,Yes,No,Month-to-month,Credit card,76.52,972.95,Yes
CUST01549,Female,0,No,No,58,Yes,DSL,Two year,Bank transfer,20.19,1238.1,No
CUST01550,Male,1,No,No,40,Yes,No,One year,Credit card,113.31,4565.71,No
CUST01551,Male,0,No,Yes,60,Yes,DSL,Month-to-month,Credit card,43.49,2627.86,No
CUST01552,Male,0,Yes,Yes,44,Yes,DSL,Month-to-month,Electronic check,88.85,3831.11,No
CUST01553,Female,0,No,Yes,6,Yes,DSL,Month-to-month,Credit card,71.51,419.72,Yes
CUST01554,Female,0,Yes,No,28,Yes,No,One year,Credit card,52.54,1517.23,No
CUST01555,Male,0,Yes,No,31,Yes,DSL,Month-to-month,Electronic check,48.26,1473.95,Yes
CUST01556,Female,0,Yes,Yes,8,Yes,Fiber optic,Month-to-month,Credit card,112.88,921.07,Yes
CUST01557,Male,0,Yes,No,5,Yes,Fiber optic,Month-to-month,Electronic check,111.19,505.78,Yes
CUST01558,Male,1,Yes,No,54,No,Fiber optic,Month-to-month,Electronic check,71.31,3796.35,No
CUST01559,Male,1,No,No,17,Yes,DSL,Two year,Electronic check,45.85,893.51,No
CUST01560,Male,0,Yes,Yes,38,Yes,No,Month-to-month,Electronic check,30.23,1255.2,Yes
CUST01561,Female,0,No,No,9,Yes,Fiber optic,Month-to-month,Bank transfer,35.66,316.66,Yes
CUST01562,Female,0,Yes,No,14,Yes,Fiber optic,Month-to-month,Bank transfer,72.23,972.31,Yes
CUST01563,Female,0,Yes,Yes,26,Yes,Fiber optic,Two year,Bank transfer,50.78,1273.17,Yes
CUST01564,Male,1,No,Yes,62,Yes,No,Month-to-month,Bank transfer,24.21,1521.1,No
CUST01565,Male,0,Yes,Yes,25,Yes,No,One year,Electronic check,65.52,1734.73,No
CUST01566,Male,0,Yes,Yes,36,Yes,Fiber optic,One year,Electronic check,94.62,3371.38,No
CUST01567,Female,1,No,Yes,33,Yes,Fiber optic,One year,Electronic check,109.17,3612.57,No
CUST01568,Male,0,No,Yes,3,Yes,DSL,Month-to-month,Electronic check,78.53,243.03,Yes
CUST01569,Female,0,Yes,No,11,Yes,DSL,Month-to-month,Bank transfer,92.33,1098.91,Yes
CUST01570,Female,0,Yes,No,58,Yes,DSL,Month-to-month,Credit card,56.41,3285.81,No
CUST01571,Female,0,Yes,No,64,Yes,DSL,Month-to-month,Bank transfer,69.62,4385.88,No
CUST01572,Female,0,No,No,18,No,Fiber optic,Month-to-month,Electronic check,92.96,1710.91,Yes
CUST01573,Female,0,Yes,Yes,47,Yes,Fiber optic,Month-to-month,Electronic check,92.77,4368.74,No
CUST01574,Female,0,No,No,44,Yes,DSL,Month-to-month,Credit card,62.45,2704.44,Yes
CUST01575,Male,0,No,Yes,59,Yes,Fiber optic,One year,Electronic check,74.37,4440.83,No
CUST01576,Male,0,Yes,Yes,50,No,DSL,Month-to-month,Credit card,112.39,5603.86,No
CUST01577,Female,0,No,No,69,Yes,No,Month-to-month,Electronic check,83.2,5757.47,No
CUST01578,Female,0,Yes,No,29,Yes,Fiber optic,One year,Credit card,84.26,2450.76,Yes
CUST01579,Male,0,Yes,Yes,67,Yes,DSL,Month-to-month,Mailed check,98.46,6581.89,Yes
CUST01580,Female,0,No,Yes,2,Yes,No,One year,Mailed check,31.52,22.46,No
CUST01581,Female,0,No,Yes,25,Yes,DSL,Month-to-month,Mailed check,72.29,1835.23,No
CUST01582,Male,0,No,Yes,19,Yes,Fiber optic,Two year,Mailed check,115.94,2141.85,No
CUST01583,Female,0,No,No,40,Yes,No,One year,Electronic check,56.17,2293.22,No
CUST01584,Female,0,No,Yes,2,Yes,DSL,Month-to-month,Electronic check,49.49,56.28,Yes
CUST01585,Female,0,No,No,65,Yes,Fiber optic,One year,Electronic check,80.12,5149.56,No
CUST01586,Male,0,Yes,Yes,62,Yes,DSL,Month-to-month,Mailed check,42.11,2680.94,No
CUST01587,Male,0,Yes,Yes,54,Yes,DSL,Month-to-month,Credit card,75.59,4086.56,No
CUST01588,Male,0,Yes,Yes,45,Yes,Fiber optic,One year,Credit card,35.57,1505.44,No
CUST01589,Female,0,No,No,49,Yes,No,One year,Mailed check,77.98,3820.38,No
CUST01590,Female,0,No,Yes,69,Yes,Fiber optic,Month-to-month,Electronic check,80.24,5567.12,No
CUST01591,Male,0,No,No,38,Yes,No,Month-to-month,Mailed check,61.84,2381.85,Yes
CUST01592,Female,0,Yes,No,4,Yes,No,One year,Bank transfer,58.27,194.39,No
CUST01593,Female,1,Yes,No,17,Yes,DSL,Month-to-month,Credit card,44.55,725.75,Yes
CUST01594,Female,0,No,Yes,53,Yes,Fiber optic,One year,Mailed check,53.09,2821.93,No
CUST01595,Female,0,No,No,53,Yes,Fiber optic,One year,Mailed check,69.83,3752.92,No
CUST01596,Female,0,No,No,31,Yes,Fiber optic,Month-to-month,Mailed check,44.77,1322.11,No
CUST01597,Male,0,No,Yes,22,Yes,DSL,Month-to-month,Mailed check,98.28,2099.26,Yes
CUST01598,Female,0,Yes,Yes,11,Yes,No,Month-to-month,Electronic check,90.9,1068.44,No
CUST01599,Male,0,Yes,No,34,Yes,Fiber optic,Two year,Credit card,46.93,1656.5,No
CUST01600,Female,0,Yes,No,15,Yes,Fiber optic,One year,Bank transfer,29.74,398.98,Yes
CUST01601,Male,0,No,Yes,10,Yes,Fiber optic,Month-to-month,Electronic check,20.02,180.83,Yes
CUST01602,Female,0,Yes,No,53,Yes,DSL,Month-to-month,Mailed check,79.67,4327.91,Yes
CUST01603,Male,0,No,No,48,Yes,Fiber optic,One year,Mailed check,41.14,2018.73,Yes
CUST01604,Female,0,No,No,31,Yes,No,Month-to-month,Mailed check,21.26,656.59,No
CUST01605,Male,0,No,Yes,37,Yes,Fiber optic,One year,Mailed check,55.91,2125.8,No
CUST01606,Female,1,Yes,No,28,Yes,DSL,Month-to-month,Credit card,116.2,3229.48,No
CUST01607,Male,0,Yes,Yes,31,Yes,Fiber optic,One year,Mailed check,88.99,2766.58,No
CUST01608,Female,1,No,Yes,70,Yes,Fiber optic,One year,Bank transfer,105.78,7389.1,No
CUST01609,Male,0,Yes,Yes,14,Yes,DSL,Month-to-month,Electronic check,34.47,517.96,No
CUST01610,Male,0,No,No,16,Yes,DSL,One year,Credit card,27.33,472.39,No
CUST01611,Female,0,No,Yes,25,Yes,Fiber optic,Month-to-month,Mailed check,21.15,539.91,Yes
CUST01612,Female,0,No,No,39,No,Fiber optic,Month-to-month,Bank transfer,115.57,4532.43,No
CUST01613,Male,0,Yes,Yes,66,Yes,DSL,Month-to-month,Electronic check,50.02,3358.16,No
CUST01614,Female,0,Yes,No,38,Yes,DSL,One year,Electronic check,65.95,2529.41,No
CUST01615,Male,0,No,No,41,Yes,DSL,Two year,Credit card,59.45,2448.73,No
CUST01616,Male,1,Yes,No,40,Yes,DSL,One year,Electronic check,93.05,3743.34,No
CUST01617,Male,0,Yes,Yes,64,Yes,Fiber optic,One year,Mailed check,51.0,3324.61,No
CUST01618,Female,0,Yes,No,16,Yes,DSL,Month-to-month,Mailed check,73.55,1130.59,Yes
CUST01619,Male,0,Yes,No,59,Yes,DSL,Month-to-month,Bank transfer,119.56,7074.83,Yes
CUST01620,Male,0,No,Yes,11,Yes,Fiber optic,Month-to-month,Bank transfer,64.41,614.16,Yes
CUST01621,Female,0,Yes,Yes,1,Yes,DSL,Two year,Electronic check,75.13,60.99,No
CUST01622,Female,0,No,No,13,Yes,Fiber optic,Two year,Credit card,70.25,1007.5,Yes
CUST01623,Female,1,No,Yes,30,Yes,No,Month-to-month,Mailed check,100.32,2970.08,Yes
CUST01624,Female,0,Yes,Yes,69,Yes,Fiber optic,One year,Electronic check,46.68,3139.35,No
CUST01625,Male,0,No,Yes,18,No,Fiber optic,Month-to-month,Credit card,37.04,619.43,Yes
CUST01626,Male,0,No,No,13,Yes,Fiber optic,Month-to-month,Electronic check,95.41,1275.96,Yes
CUST01627,Male,1,Yes,Yes,32,No,DSL,Month-to-month,Credit card,61.56,1963.35,No
CUST01628,Male,0,No,No,71,Yes,Fiber optic,One year,Bank transfer,111.37,7856.95,No
CUST01629,Female,0,No,Yes,50,Yes,Fiber optic,Month-to-month,Mailed check,84.42,4281.39,Yes
CUST01630,Male,0,Yes,Yes,71,Yes,DSL,Two year,Bank transfer,76.43,5447.89,No
CUST01631,Male,0,Yes,No,31,Yes,Fiber optic,Month-to-month,Mailed check,27.05,780.72,Yes
CUST01632,Female,0,Yes,Yes,51,Yes,No,Month-to-month,Credit card,93.04,4733.96,No
CUST01633,Male,0,Yes,Yes,27,Yes,DSL,Month-to-month,Credit card,88.6,2498.83,Yes
CUST01634,Male,0,Yes,Yes,60,No,Fiber optic,One year,Electronic check,84.01,5025.12,No
CUST01635,Male,0,No,Yes,33,Yes,Fiber optic,Month-to-month,Credit card,46.79,1459.37,Yes
CUST01636,Male,0,No,No,53,Yes,Fiber optic,One year,Credit card,114.67,6101.01,No
CUST01637,Male,0,Yes,No,33,Yes,Fiber optic,Month-to-month,Electronic check,52.17,1740.74,Yes
CUST01638,Male,0,Yes,No,41,Yes,Fiber optic,Month-to-month,Electronic check,35.22,1510.65,Yes
CUST01639,Female,0,No,No,19,Yes,DSL,One year,Mailed check,118.72,2236.09,No
CUST01640,Female,0,Yes,No,41,Yes,DSL,Month-to-month,Credit card,94.62,3901.5,Yes
CUST01641,Male,0,Yes,No,42,No,DSL,One year,Electronic check,61.48,2594.49,No
CUST01642,Male,0,No,No,23,Yes,Fiber optic,Month-to-month,Mailed check,113.59,2612.25,Yes
CUST01643,Female,0,No,Yes,33,Yes,Fiber optic,One year,Mailed check,29.11,976.81,No
CUST01644,Male,1,No,No,20,Yes,No,One year,Bank transfer,28.77,605.5,No
CUST01645,Male,0,Yes,No,25,No,Fiber optic,Two year,Electronic check,88.25,2233.77,No
CUST01646,Male,0,No,No,52,Yes,Fiber optic,Month-to-month,Bank transfer,37.8,2011.5,Yes
CUST01647,Female,0,Yes,Yes,12,No,Fiber optic,One year,Mailed check,111.71,1226.54,No
CUST01648,Male,0,No,No,32,Yes,DSL,Month-to-month,Credit card,104.04,3254.5,No
CUST01649,Female,0,Yes,No,33,Yes,Fiber optic,Month-to-month,Electronic check,50.64,1681.79,Yes
CUST01650,Male,0,Yes,No,68,Yes,Fiber optic,Month-to-month,Electronic check,108.88,7409.63,Yes
CUST01651,Female,0,Yes,Yes,15,Yes,No,Month-to-month,Mailed check,24.29,313.51,No
CUST01652,Female,0,No,No,51,Yes,DSL,One year,Electronic check,74.86,3801.12,No
CUST01653,Male,0,No,Yes,6,Yes,No,One year,Mailed check,113.56,640.04,Yes
CUST01654,Female,0,No,Yes,69,Yes,Fiber optic,Month-to-month,Electronic check,105.54,7311.64,Yes
CUST01655,Male,0,Yes,Yes,69,Yes,DSL,One year,Electronic check,55.61,3792.51,No
CUST01656,Female,0,No,Yes,35,Yes,DSL,Month-to-month,Credit card,38.29,1350.88,Yes
CUST01657,Male,1,No,No,34,Yes,DSL,One year,Mailed check,41.05,1446.95,No
CUST01658,Male,1,Yes,Yes,63,Yes,Fiber optic,Two year,Bank transfer,71.45,4457.8,Yes
CUST01659,Female,0,Yes,Yes,68,Yes,DSL,One year,Credit card,79.68,5351.21,No
CUST01660,Male,0,No,No,18,Yes,Fiber optic,Month-to-month,Mailed check,23.28,380.98,Yes
CUST01661,Male,0,No,Yes,26,Yes,No,One year,Electronic check,61.36,1551.86,No
CUST01662,Female,0,No,Yes,61,Yes,Fiber optic,Month-to-month,Mailed check,103.04,6287.46,No
CUST01663,Male,0,Yes,Yes,48,Yes,Fiber optic,One year,Mailed check,64.43,3007.57,Yes
CUST01664,Male,0,No,Yes,31,Yes,DSL,Month-to-month,Credit card,36.92,1224.82,Yes
CUST01665,Female,0,Yes,Yes,34,Yes,Fiber optic,One year,Mailed check,115.49,3863.85,Yes
CUST01666,Female,0,Yes,Yes,7,Yes,DSL,Month-to-month,Electronic check,46.63,258.95,Yes
CUST01667,Male,0,No,No,7,Yes,Fiber optic,Month-to-month,Bank transfer,99.84,701.95,Yes
CUST01668,Male,0,No,No,47,Yes,DSL,Month-to-month,Bank transfer,39.38,1844.71,No
CUST01669,Female,0,Yes,No,8,No,Fiber optic,One year,Electronic check,62.32,567.12,No
CUST01670,Female,0,Yes,No,1,Yes,Fiber optic,One year,Bank transfer,69.04,55.35,Yes
CUST01671,Male,1,No,Yes,3,Yes,Fiber optic,Two year,Credit card,70.06,195.93,No
CUST01672,Female,0,No,Yes,53,Yes,Fiber optic,One year,Mailed check,71.65,3829.83,No
CUST01673,Male,0,No,Yes,38,Yes,DSL,Month-to-month,Mailed check,42.49,1661.99,No
CUST01674,Male,1,Yes,No,51,Yes,DSL,One year,Bank transfer,71.59,3553.85,No
CUST01675,Male,1,Yes,No,15,Yes,Fiber optic,Month-to-month,Bank transfer,68.17,1025.82,Yes
CUST01676,Male,0,No,Yes,67,No,Fiber optic,One year,Bank transfer,40.87,2846.04,No
CUST01677,Male,0,Yes,Yes,64,Yes,Fiber optic,Two year,Credit card,118.82,7573.31,No
CUST01678,Female,0,Yes,No,68,No,DSL,Month-to-month,Mailed check,106.56,7253.59,No
CUST01679,Female,0,No,No,5,Yes,Fiber optic,One year,Mailed check,108.76,594.79,Yes
CUST01680,Female,0,Yes,No,10,Yes,No,One year,Electronic check,88.56,909.91,No
CUST01681,Female,0,No,No,8,Yes,Fiber optic,Month-to-month,Electronic check,35.99,235.38,Yes
CUST01682,Male,0,No,Yes,12,Yes,Fiber optic,Month-to-month,Credit card,76.81,918.35,Yes
CUST01683,Male,0,Yes,No,64,Yes,Fiber optic,Month-to-month,Mailed check,102.14,6474.97,Yes
CUST01684,Male,0,Yes,No,59,No,DSL,Two year,Mailed check,23.87,1354.89,No
CUST01685,Male,0,No,Yes,67,No,DSL,Month-to-month,Electronic check,69.58,4717.3,No
CUST01686,Female,0,Yes,Yes,50,No,Fiber optic,Month-to-month,Electronic check,59.61,3023.31,Yes
CUST01687,Male,0,No,Yes,23,Yes,Fiber optic,Month-to-month,Mailed check,41.21,1037.13,No
CUST01688,Male,0,Yes,No,40,No,Fiber optic,Month-to-month,Credit card,57.83,2359.39,Yes
CUST01689,Female,0,Yes,No,18,Yes,Fiber optic,One year,Bank transfer,118.35,2123.2,No
CUST01690,Female,0,Yes,No,21,Yes,No,Month-to-month,Credit card,92.32,1888.01,Yes
CUST01691,Female,1,No,No,1,Yes,Fiber optic,Two year,Mailed check,49.95,119.81,Yes
CUST01692,Female,0,Yes,Yes,38,Yes,Fiber optic,Month-to-month,Bank transfer,80.54,3091.81,Yes
CUST01693,Male,0,No,Yes,41,No,DSL,Month-to-month,Credit card,44.67,1871.46,No
CUST01694,Male,0,No,No,42,No,Fiber optic,Month-to-month,Credit card,81.08,3434.02,Yes
CUST01695,Female,0,No,No,9,Yes,Fiber optic,Two year,Mailed check,109.62,1045.9,No
CUST01696,Male,0,Yes,No,23,Yes,DSL,Month-to-month,Electronic check,75.69,1664.68,No
CUST01697,Male,0,No,Yes,11,Yes,No,Month-to-month,Credit card,93.33,965.94,Yes
CUST01698,Male,0,No,No,71,Yes,No,Month-to-month,Credit card,65.33,4594.84,Yes
CUST01699,Female,0,Yes,Yes,31,Yes,Fiber optic,Month-to-month,Electronic check,72.41,2262.92,Yes
CUST01700,Male,0,No,No,26,Yes,DSL,One year,Credit card,89.51,2304.4,No
CUST01701,Female,0,No,Yes,30,Yes,DSL,One year,Credit card,101.24,3093.61,No
CUST01702,Male,0,Yes,Yes,34,Yes,DSL,Month-to-month,Electronic check,85.95,2921.47,Yes
CUST01703,Male,1,No,No,46,Yes,DSL,Month-to-month,Mailed check,117.75,5532.44,No
CUST01704,Male,0,Yes,Yes,69,Yes,Fiber optic,One year,Mailed check,101.98,7122.3,No
CUST01705,Female,0,No,Yes,5,Yes,DSL,Month-to-month,Mailed check,97.72,495.56,Yes
CUST01706,Male,0,No,No,61,Yes,Fiber optic,Month-to-month,Bank transfer,104.51,6307.2,Yes
CUST01707,Female,0,Yes,Yes,38,Yes,DSL,Month-to-month,Mailed check,48.12,1863.01,No
CUST01708,Female,0,No,No,28,Yes,DSL,Month-to-month,Bank transfer,63.2,1713.94,Yes
CUST01709,Female,0,No,Yes,26,Yes,Fiber optic,Month-to-month,Bank transfer,76.45,1938.97,Yes
CUST01710,Male,0,No,Yes,61,Yes,No,Month-to-month,Bank transfer,66.24,4020.94,No
CUST01711,Male,0,Yes,Yes,23,Yes,Fiber optic,Month-to-month,Electronic check,104.75,2388.6,Yes
CUST01712,Male,0,Yes,Yes,46,Yes,Fiber optic,Month-to-month,Bank transfer,22.71,1072.29,No
CUST01713,Male,0,Yes,No,30,Yes,Fiber optic,One year,Bank transfer,40.92,1243.97,Yes
CUST01714,Female,0,Yes,No,67,Yes,Fiber optic,Two year,Electronic check,108.17,7196.93,No
CUST01715,Female,0,Yes,No,33,Yes,Fiber optic,Two year,Credit card,25.91,840.24,No
CUST01716,Female,0,No,Yes,3,Yes,DSL,One year,Credit card,42.7,60.11,No
CUST01717,Male,0,Yes,Yes,69,Yes,Fiber optic,Month-to-month,Bank transfer,55.13,3824.06,No
CUST01718,Female,0,Yes,No,42,Yes,DSL,Month-to-month,Mailed check,95.07,3899.93,Yes
CUST01719,Male,0,Yes,No,62,Yes,No,One year,Credit card,76.02,4701.5,No
CUST01720,Female,0,No,No,58,Yes,DSL,Month-to-month,Mailed check,115.46,6664.38,No
CUST01721,Male,0,No,No,57,Yes,No,Month-to-month,Electronic check,42.79,2466.3,No
CUST01722,Male,1,Yes,Yes,1,Yes,No,Month-to-month,Credit card,107.21,66.76,Yes
CUST01723,Female,0,No,No,60,Yes,DSL,Month-to-month,Electronic check,48.29,2854.9,No
CUST01724,Female,0,No,Yes,69,Yes,No,One year,Bank transfer,44.55,3093.77,No
CUST01725,Female,0,No,No,59,No,DSL,One year,Credit card,69.84,4143.04,No
CUST01726,Female,0,No,Yes,46,Yes,DSL,One year,Bank transfer,27.12,1195.2,No
CUST01727,Male,0,Yes,No,34,Yes,Fiber optic,One year,Bank transfer,58.43,2016.06,Yes
CUST01728,Female,0,Yes,No,25,Yes,No,Month-to-month,Electronic check,55.57,1512.09,No
CUST01729,Female,0,No,Yes,42,No,Fiber optic,One year,Credit card,36.01,1488.84,No
CUST01730,Female,0,No,Yes,29,Yes,Fiber optic,Month-to-month,Credit card,106.08,3014.9,No
CUST01731,Male,0,No,No,25,Yes,Fiber optic,One year,Credit card,58.59,1467.52,No
CUST01732,Male,0,No,Yes,54,Yes,No,Month-to-month,Bank transfer,118.19,6313.17,Yes
CUST01733,Female,1,Yes,No,67,Yes,Fiber optic,One year,Credit card,109.97,7355.05,No
CUST01734,Male,0,No,Yes,15,Yes,DSL,Two year,Mailed check,39.48,566.95,No
CUST01735,Female,0,Yes,No,4,Yes,DSL,Month-to-month,Mailed check,70.51,316.65,No
CUST01736,Male,0,No,No,38,No,DSL,Month-to-month,Bank transfer,80.18,2959.02,Yes
CUST01737,Male,0,Yes,No,20,No,Fiber optic,Month-to-month,Electronic check,101.9,1959.06,No
CUST01738,Male,0,No,No,23,Yes,DSL,Month-to-month,Mailed check,108.56,2515.97,Yes
CUST01739,Male,0,Yes,No,37,No,DSL,Month-to-month,Electronic check,82.4,3075.92,No
CUST01740,Female,0,Yes,No,62,Yes,Fiber optic,One year,Credit card,23.51,1350.26,Yes
CUST01741,Female,0,Yes,No,8,Yes,DSL,Month-to-month,Mailed check,68.13,621.08,Yes
CUST01742,Female,0,No,No,37,Yes,Fiber optic,Month-to-month,Bank transfer,108.48,4057.54,Yes
CUST01743,Male,0,Yes,Yes,45,Yes,DSL,One year,Bank transfer,91.41,4079.87,No
CUST01744,Female,0,No,Yes,33,Yes,DSL,Month-to-month,Electronic check,107.01,3536.11,No
CUST01745,Female,1,Yes,Yes,7,Yes,DSL,Month-to-month,Bank transfer,87.41,513.33,Yes
CUST01746,Female,0,Yes,No,22,Yes,Fiber optic,One year,Electronic check,24.4,572.01,Yes
CUST01747,Male,0,No,No,5,Yes,Fiber optic,One year,Electronic check,116.8,541.69,No
CUST01748,Male,0,Yes,No,15,Yes,DSL,Month-to-month,Mailed check,111.8,1659.2,No
CUST01749,Male,1,No,Yes,21,Yes,DSL,Month-to-month,Mailed check,32.66,680.37,Yes
CUST01750,Female,0,No,Yes,17,No,Fiber optic,Month-to-month,Bank transfer,31.27,592.0,Yes
CUST01751,Female,0,No,Yes,56,Yes,Fiber optic,Month-to-month,Electronic check,73.91,4162.33,Yes
CUST01752,Female,0,No,Yes,50,Yes,Fiber optic,Month-to-month,Mailed check,95.71,4767.52,Yes
CUST01753,Male,0,Yes,Yes,7,Yes,No,One year,Credit card,58.22,378.08,Yes
CUST01754,Male,0,Yes,No,50,Yes,Fiber optic,One year,Bank transfer,33.64,1693.27,No
CUST01755,Female,0,No,Yes,60,No,Fiber optic,Month-to-month,Bank transfer,71.06,4259.32,No
CUST01756,Male,1,Yes,No,7,Yes,Fiber optic,Month-to-month,Credit card,53.76,364.23,Yes
CUST01757,Male,0,Yes,No,40,Yes,Fiber optic,Month-to-month,Credit card,55.18,2207.5,No
CUST01758,Male,0,No,No,45,Yes,DSL,Month-to-month,Credit card,84.5,3788.98,No
CUST01759,Male,0,Yes,Yes,59,Yes,DSL,One year,Mailed check,108.56,6326.78,No
CUST01760,Female,0,No,Yes,55,No,DSL,Two year,Credit card,75.86,4169.42,No
CUST01761,Male,1,Yes,No,64,Yes,DSL,Month-to-month,Bank transfer,88.76,5679.55,No
CUST01762,Male,0,Yes,Yes,65,Yes,DSL,Month-to-month,Mailed check,85.99,5596.0,No
CUST01763,Male,0,No,Yes,54,Yes,DSL,One year,Electronic check,75.11,4005.77,No
CUST01764,Male,0,Yes,No,40,Yes,Fiber optic,Month-to-month,Credit card,51.08,2003.21,Yes
CUST01765,Female,0,Yes,No,53,Yes,No,Month-to-month,Bank transfer,57.78,3144.3,Yes
CUST01766,Female,0,No,No,44,Yes,Fiber optic,Month-to-month,Credit card,51.57,2232.05,No
CUST01767,Male,0,Yes,No,63,Yes,Fiber optic,Month-to-month,Electronic check,111.75,7065.71,No
CUST01768,Male,0,No,No,2,Yes,DSL,Month-to-month,Mailed check,102.66,165.48,Yes
CUST01769,Male,1,Yes,Yes,21,Yes,No,Two year,Electronic check,77.93,1541.98,No
CUST01770,Male,0,No,No,50,Yes,Fiber optic,Month-to-month,Mailed check,111.22,5555.81,Yes
CUST01771,Male,1,No,Yes,52,Yes,DSL,Month-to-month,Bank transfer,108.64,5679.92,Yes
CUST01772,Male,0,No,Yes,9,Yes,DSL,One year,Bank transfer,112.77,998.24,No
CUST01773,Female,0,No,No,20,Yes,DSL,Month-to-month,Bank transfer,42.18,743.79,No
CUST01774,Male,0,No,No,18,Yes,DSL,Month-to-month,Electronic check,91.75,1539.84,No
CUST01775,Female,0,Yes,Yes,30,Yes,DSL,Month-to-month,Credit card,80.92,2485.28,Yes
CUST01776,Female,0,Yes,No,65,Yes,DSL,Month-to-month,Credit card,93.38,6068.99,No
CUST01777,Male,0,No,Yes,24,Yes,DSL,One year,Electronic check,46.34,1142.52,No
CUST01778,Female,0,Yes,No,47,Yes,DSL,Month-to-month,Credit card,89.48,4217.14,Yes
CUST01779,Female,0,No,No,44,Yes,No,Two year,Electronic check,60.98,2625.6,No
